"lake_id","survey_date","Bedrock_littoral_amount_legacy","Boulder_littoral_amount_legacy","Cobble_littoral_amount_legacy","Gravel_littoral_amount_legacy","Sand_littoral_amount_legacy","Silt_littoral_amount_legacy","Woody Debris_littoral_amount_legacy","Aquatic Veg_littoral_amount_legacy","Boulder_shoreline_amount_legacy","Cobble_shoreline_amount_legacy","Grass/Sedge/Forb_shoreline_amount_legacy","Silt/Sand/Gravel_shoreline_amount_legacy","Woody Plants/ Debris_shoreline_amount_legacy","lake_area_nbr_legacy","lake_perimeter_nbr_legacy","lake_type_code_legacy","lake_drainage_name_legacy","lake_elevation_nbr_legacy","lake_quad_name_legacy","lake_county_name_legacy","lake_juris_name_legacy","lake_wilderness_name_legacy","site_code_nbr_legacy","air_temp_legacy","air_temp_time_legacy","water_temp_legacy","water_temp_time_legacy","wind_legacy","sun_legacy","lake_max_depth_legacy","actual_fish_presence_legacy","FID_legacy","Shape_legacy","AREA_legacy","Jurisdicti_legacy","PERIM_legacy","X_CENTER_legacy","Y_CENTER_legacy","HA_legacy","Shape_Leng_legacy","Shape_Area_legacy","Lat_legacy","Lon_legacy","N0_legacy","H_legacy","N1_legacy","N2_legacy","J_legacy","E10_legacy","E20_legacy","Com.Size_legacy","betas.LCBD_legacy","Sum.Biomass_legacy","Biomass_legacy","Bedrock_littoral_amount_new","Boulder_littoral_amount_new","Cobble_littoral_amount_new","Gravel_littoral_amount_new","Sand_littoral_amount_new","Silt_littoral_amount_new","Woody Debris_littoral_amount_new","Aquatic Veg_littoral_amount_new","Boulder_shoreline_amount_new","Cobble_shoreline_amount_new","Grass/Sedge/Forb_shoreline_amount_new","Silt/Sand/Gravel_shoreline_amount_new","Woody Plants/ Debris_shoreline_amount_new","lake_area_nbr_new","lake_perimeter_nbr_new","lake_type_code_new","lake_drainage_name_new","lake_elevation_nbr_new","lake_quad_name_new","lake_county_name_new","lake_juris_name_new","lake_wilderness_name_new","site_code_nbr_new","air_temp_new","air_temp_time_new","water_temp_new","water_temp_time_new","wind_new","sun_new","lake_max_depth_new","actual_fish_presence_new","FID_new","Shape_new","AREA_new","Jurisdicti_new","PERIM_new","X_CENTER_new","Y_CENTER_new","HA_new","Shape_Leng_new","Shape_Area_new","Lat_new","Lon_new","N0_new","H_new","N1_new","N2_new","J_new","E10_new","E20_new","Com.Size_new","betas.LCBD_new","Sum.Biomass_new","Biomass_new"
50262,"8/17/1995",NA,27,9,3,42,18,NA,NA,NA,NA,NA,NA,NA,31681,780,"1","OWENS_PINE_CK",3401,"MT_HILGARD","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,4,"Yes",3534,"Polygon",31680.71981,"USFS",779.58087,343978.359,4134933.7,3.16807,779.58087,31680.71981,37.3480017,-118.7615104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,9,3,42,18,NA,NA,NA,NA,NA,NA,NA,31681,780,"1","OWENS_PINE_CK",3401,"MT_HILGARD","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,4,"Yes",3534,"Polygon",31680.71981,"USFS",779.58087,343978.359,4134933.7,3.16807,779.58087,31680.71981,37.3480017,-118.7615104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50263,"8/11/1995",3,30,20,2,2,1,NA,7,NA,NA,NA,NA,NA,100896,1856,"1","OWENS_ROCK_CK",3288,"MT_ABBOT","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,9.5,"Yes",3398,"Polygon",100894.0331,"USFS",1855.742933,344839.2819,4140641.087,10.0894,1855.742933,100894.0331,37.39956748,-118.7529911,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,391.716350667,5.97308759725144,3,30,20,2,2,1,NA,7,NA,NA,NA,NA,NA,100896,1856,"1","OWENS_ROCK_CK",3288,"MT_ABBOT","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,9.5,"Yes",3398,"Polygon",100894.0331,"USFS",1855.742933,344839.2819,4140641.087,10.0894,1855.742933,100894.0331,37.39956748,-118.7529911,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,391.716350667,5.97308759725144
50279,"8/3/1995",NA,7,4,6,8,49,NA,49,NA,NA,NA,NA,NA,10618,500,"1","OWENS_ROCK_CK_EF",3157,"MT_MORGAN","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,3.75,"No",3297,"Polygon",10618.42541,"USFS",499.83749,349014.1582,4145721.825,1.06184,499.83749,10618.42541,37.44603359,-118.7068823,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,159.404042929,5.07769590040778,NA,7,4,6,8,49,NA,49,NA,NA,NA,NA,NA,10618,500,"1","OWENS_ROCK_CK_EF",3157,"MT_MORGAN","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,3.75,"No",3297,"Polygon",10618.42541,"USFS",499.83749,349014.1582,4145721.825,1.06184,499.83749,10618.42541,37.44603359,-118.7068823,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,159.404042929,5.07769590040778
50281,"8/2/1995",NA,24,13,3,9,10,NA,NA,NA,NA,NA,NA,NA,28936,822,"1","OWENS_ROCK_CK_EF",3193,"MT_MORGAN","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,3.5,"No",3309,"Polygon",28936.72891,"USFS",822.428541,349661.06,4144921.406,2.89367,822.428541,28936.72891,37.43892737,-118.6994089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,13,3,9,10,NA,NA,NA,NA,NA,NA,NA,28936,822,"1","OWENS_ROCK_CK_EF",3193,"MT_MORGAN","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,3.5,"No",3309,"Polygon",28936.72891,"USFS",822.428541,349661.06,4144921.406,2.89367,822.428541,28936.72891,37.43892737,-118.6994089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50283,"7/26/1995",1,11,12,2,10,12,NA,19,NA,NA,NA,NA,NA,15161,486,"1","OWENS_ROCK_CK",3145,"MT_MORGAN","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,6.5,"No",3315,"Polygon",15161.41997,"USFS",485.834895,345886.1609,4144548.918,1.51614,485.834895,15161.41997,37.43495028,-118.7419841,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,36914.587835146,10.5163891753851,1,11,12,2,10,12,NA,19,NA,NA,NA,NA,NA,15161,486,"1","OWENS_ROCK_CK",3145,"MT_MORGAN","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,6.5,"No",3315,"Polygon",15161.41997,"USFS",485.834895,345886.1609,4144548.918,1.51614,485.834895,15161.41997,37.43495028,-118.7419841,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,36914.587835146,10.5163891753851
50284,"7/26/1995",1,16,5,3,11,13,NA,21,NA,NA,NA,NA,NA,44008,1126,"1","OWENS_ROCK_CK",3157,"MT_MORGAN","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,9,"No",3320,"Polygon",44008.83744,"USFS",1125.998017,345828.8502,4144134.17,4.40088,1125.998017,44008.83744,37.43120402,-118.742545,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,20379.969306052,9.9223568672773,1,16,5,3,11,13,NA,21,NA,NA,NA,NA,NA,44008,1126,"1","OWENS_ROCK_CK",3157,"MT_MORGAN","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,9,"No",3320,"Polygon",44008.83744,"USFS",1125.998017,345828.8502,4144134.17,4.40088,1125.998017,44008.83744,37.43120402,-118.742545,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,20379.969306052,9.9223568672773
50291,"8/21/1995",6,43,12,2,6,3,NA,NA,NA,NA,NA,NA,NA,26852,751,"1","OWENS_BISHOP_CK_NF",3419,"MT_DARWIN","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,10.5,"Yes",4360,"Polygon",26852.2217,"USFS",751.086492,352103.0795,4121702.077,2.68522,751.086492,26852.2217,37.23011291,-118.6671842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,43,12,2,6,3,NA,NA,NA,NA,NA,NA,NA,26852,751,"1","OWENS_BISHOP_CK_NF",3419,"MT_DARWIN","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,10.5,"Yes",4360,"Polygon",26852.2217,"USFS",751.086492,352103.0795,4121702.077,2.68522,751.086492,26852.2217,37.23011291,-118.6671842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50292,"8/1/1996",NA,36,9,NA,6,4,NA,11,NA,NA,NA,NA,NA,9328,411,"1","OWENS_PINE_CK_MORGAN_CK",3254,"MT_MORGAN","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,7,"No",3472,"Polygon",9328.229611,"USFS",411.273904,346290.9918,4138027.318,0.932823,411.273904,9328.229611,37.37626023,-118.7360535,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,2482.661962406,7.81748934780491,NA,36,9,NA,6,4,NA,11,NA,NA,NA,NA,NA,9328,411,"1","OWENS_PINE_CK_MORGAN_CK",3254,"MT_MORGAN","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,7,"No",3472,"Polygon",9328.229611,"USFS",411.273904,346290.9918,4138027.318,0.932823,411.273904,9328.229611,37.37626023,-118.7360535,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,2482.661962406,7.81748934780491
50304,"8/8/1995",5,38,17,2,8,8,NA,NA,NA,NA,NA,NA,NA,8332,463,"1","OWENS_PINE_CK_GABLE_CK",3157,"MOUNT_TOM","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,8.5,"Yes",3614,"Polygon",8332.449144,"USFS",462.596481,350158.1489,4133042.756,0.833245,462.596481,8332.449144,37.33198258,-118.6913856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,38,17,2,8,8,NA,NA,NA,NA,NA,NA,NA,8332,463,"1","OWENS_PINE_CK_GABLE_CK",3157,"MOUNT_TOM","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,8.5,"Yes",3614,"Polygon",8332.449144,"USFS",462.596481,350158.1489,4133042.756,0.833245,462.596481,8332.449144,37.33198258,-118.6913856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50305,"8/8/1995",6,53,9,9,4,4,NA,NA,NA,NA,NA,NA,NA,24082,716,"1","OWENS_PINE_CK_GABLE_CK",3169,"MOUNT_TOM","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,18.5,"Yes",3622,"Polygon",24082.39423,"USFS",716.172996,349889.4088,4132850.979,2.40824,716.172996,24082.39423,37.33021128,-118.6943791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,53,9,9,4,4,NA,NA,NA,NA,NA,NA,NA,24082,716,"1","OWENS_PINE_CK_GABLE_CK",3169,"MOUNT_TOM","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,18.5,"Yes",3622,"Polygon",24082.39423,"USFS",716.172996,349889.4088,4132850.979,2.40824,716.172996,24082.39423,37.33021128,-118.6943791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50307,"8/8/1996",NA,24,23,1,6,11,NA,NA,NA,NA,NA,NA,NA,23650,753,"1","OWENS_PINE_CK_GABLE_CK",3315,"MOUNT_TOM","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,8.75,"Yes",3638,"Polygon",23649.99196,"USFS",752.825205,350476.5257,4132502.637,2.365,752.825205,23649.99196,37.32716742,-118.6876844,2,0.040385255027054,1.04121182902459,1.01355869882453,0.0582636071525669,0.520605914512296,0.506779349412265,11.4383473823319,0.0372956115499278,273.504707843,5.61496841141454,NA,24,23,1,6,11,NA,NA,NA,NA,NA,NA,NA,23650,753,"1","OWENS_PINE_CK_GABLE_CK",3315,"MOUNT_TOM","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,8.75,"Yes",3638,"Polygon",23649.99196,"USFS",752.825205,350476.5257,4132502.637,2.365,752.825205,23649.99196,37.32716742,-118.6876844,2,0.040385255027054,1.04121182902459,1.01355869882453,0.0582636071525669,0.520605914512296,0.506779349412265,7.94157887725943,0.0372956115499278,273.504707843,5.61496841141454
50308,"8/8/1996",2,63,5,6,3,NA,NA,NA,NA,NA,NA,NA,NA,8080,341,"1","OWENS_PINE_CK_GABLE_CK",3401,"MOUNT_TOM","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,5.75,"No",3660,"Polygon",8079.634441,"USFS",341.020955,350458.3558,4131981.951,0.807963,341.020955,8079.634441,37.32247311,-118.6877844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,63,5,6,3,NA,NA,NA,NA,NA,NA,NA,NA,8080,341,"1","OWENS_PINE_CK_GABLE_CK",3401,"MOUNT_TOM","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,5.75,"No",3660,"Polygon",8079.634441,"USFS",341.020955,350458.3558,4131981.951,0.807963,341.020955,8079.634441,37.32247311,-118.6877844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50313,"8/11/1995",12,43,15,7,25,11,NA,14,NA,NA,NA,NA,NA,6669,392,"1","OWENS_ROCK_CK",3334,"MT_ABBOT","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,3.5,"Yes",3425,"Polygon",6668.384874,"USFS",391.749883,344458.5404,4139790.942,0.666838,391.749883,6668.384874,37.39184419,-118.757112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,43,15,7,25,11,NA,14,NA,NA,NA,NA,NA,6669,392,"1","OWENS_ROCK_CK",3334,"MT_ABBOT","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,3.5,"Yes",3425,"Polygon",6668.384874,"USFS",391.749883,344458.5404,4139790.942,0.666838,391.749883,6668.384874,37.39184419,-118.757112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50314,"8/11/1995",11,30,11,5,12,13,NA,16,NA,NA,NA,NA,NA,26984,843,"1","OWENS_ROCK_CK",3334,"MT_ABBOT","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,7,"Yes",3430,"Polygon",26982.91752,"USFS",843.420446,344337.4112,4139584.749,2.69829,843.420446,26982.91752,37.38996614,-118.7584364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,30,11,5,12,13,NA,16,NA,NA,NA,NA,NA,26984,843,"1","OWENS_ROCK_CK",3334,"MT_ABBOT","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,7,"Yes",3430,"Polygon",26982.91752,"USFS",843.420446,344337.4112,4139584.749,2.69829,843.420446,26982.91752,37.38996614,-118.7584364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50316,"8/2/1995",1,30,14,21,1,25,NA,22,NA,NA,NA,NA,NA,10499,389,"1","OWENS_PINE_CK",3291,"MOUNT_TOM","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,3.5,"Yes",3599,"Polygon",10499.16421,"USFS",388.622434,345149.1736,4133343.775,1.04992,388.622434,10499.16421,37.33387302,-118.7479652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,30,14,21,1,25,NA,22,NA,NA,NA,NA,NA,10499,389,"1","OWENS_PINE_CK",3291,"MOUNT_TOM","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,3.5,"Yes",3599,"Polygon",10499.16421,"USFS",388.622434,345149.1736,4133343.775,1.04992,388.622434,10499.16421,37.33387302,-118.7479652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50317,"8/2/1995",3,31,28,3,10,NA,NA,24,NA,NA,NA,NA,NA,8227,362,"1","OWENS_PINE_CK",3340,"MOUNT_TOM","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,5,"No",3601,"Polygon",8226.795389,"USFS",362.162508,345520.1563,4133311.369,0.82268,362.162508,8226.795389,37.33364284,-118.7437725,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,2498.376298914,7.82379649929647,3,31,28,3,10,NA,NA,24,NA,NA,NA,NA,NA,8227,362,"1","OWENS_PINE_CK",3340,"MOUNT_TOM","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,5,"No",3601,"Polygon",8226.795389,"USFS",362.162508,345520.1563,4133311.369,0.82268,362.162508,8226.795389,37.33364284,-118.7437725,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,2498.376298914,7.82379649929647
50323,"8/5/1996",5,12,6,2,16,NA,NA,NA,NA,NA,NA,NA,NA,70063,1037,"1","OWENS_PINE_CK",3480,"MT_HILGARD","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,10.5,"Yes",3583,"Polygon",70061.66734,"USFS",1037.433144,343495.0407,4133818.913,7.00617,1037.433144,70061.66734,37.33787654,-118.7667294,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,2212.805740077,7.70246836780976,5,12,6,2,16,NA,NA,NA,NA,NA,NA,NA,NA,70063,1037,"1","OWENS_PINE_CK",3480,"MT_HILGARD","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,10.5,"Yes",3583,"Polygon",70061.66734,"USFS",1037.433144,343495.0407,4133818.913,7.00617,1037.433144,70061.66734,37.33787654,-118.7667294,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,2212.805740077,7.70246836780976
50331,"7/26/1995",NA,14,2,NA,1,10,NA,19,NA,NA,NA,NA,NA,29506,713,"1","OWENS_ROCK_CK",3181,"MT_ABBOT","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,5.5,"Yes",3338,"Polygon",29504.98117,"USFS",712.496921,344746.9083,4142765.874,2.9505,712.496921,29504.98117,37.41869542,-118.7544808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2,NA,1,10,NA,19,NA,NA,NA,NA,NA,29506,713,"1","OWENS_ROCK_CK",3181,"MT_ABBOT","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,5.5,"Yes",3338,"Polygon",29504.98117,"USFS",712.496921,344746.9083,4142765.874,2.9505,712.496921,29504.98117,37.41869542,-118.7544808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50341,"7/26/1995",NA,16,9,9,4,12,NA,38,NA,NA,NA,NA,NA,7157,344,"1","OWENS_ROCK_CK",3199,"MT_MORGAN","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,4,"No",3341,"Polygon",7157.267035,"USFS",343.576223,345150.071,4142749.458,0.715727,343.576223,7157.267035,37.41861504,-118.7499233,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,13792.380123507,9.53194405485672,NA,16,9,9,4,12,NA,38,NA,NA,NA,NA,NA,7157,344,"1","OWENS_ROCK_CK",3199,"MT_MORGAN","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,4,"No",3341,"Polygon",7157.267035,"USFS",343.576223,345150.071,4142749.458,0.715727,343.576223,7157.267035,37.41861504,-118.7499233,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,13792.380123507,9.53194405485672
50346,"8/1/1995",1,10,24,4,32,19,NA,6,NA,NA,NA,NA,NA,35930,832,"1","OWENS_PINE_CK",3169,"MOUNT_TOM","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,15,"Yes",3577,"Polygon",35929.75741,"USFS",832.488216,345567.8006,4133980.176,3.59298,832.488216,35929.75741,37.33967653,-118.7433742,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,100.680748554,4.62183798871484,1,10,24,4,32,19,NA,6,NA,NA,NA,NA,NA,35930,832,"1","OWENS_PINE_CK",3169,"MOUNT_TOM","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,15,"Yes",3577,"Polygon",35929.75741,"USFS",832.488216,345567.8006,4133980.176,3.59298,832.488216,35929.75741,37.33967653,-118.7433742,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,100.680748554,4.62183798871484
50348,"7/31/1995",1,41,9,21,14,27,NA,11,NA,NA,NA,NA,NA,70102,1304,"1","OWENS_HORTON_CK",3029,"MOUNT_TOM","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,9,"Yes",3697,"Polygon",70102.87952,"USFS",1303.920453,352371.8745,4131293.293,7.01029,1303.920453,70102.87952,37.31657426,-118.6660591,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,1004.43205285,6.91317263144455,1,41,9,21,14,27,NA,11,NA,NA,NA,NA,NA,70102,1304,"1","OWENS_HORTON_CK",3029,"MOUNT_TOM","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,9,"Yes",3697,"Polygon",70102.87952,"USFS",1303.920453,352371.8745,4131293.293,7.01029,1303.920453,70102.87952,37.31657426,-118.6660591,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,1004.43205285,6.91317263144455
50349,"9/13/1996",NA,41,14,5,13,NA,NA,NA,NA,NA,NA,NA,NA,72281,1169,"1","OWENS_HORTON_CK",3325,"MOUNT_TOM","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,30,"Yes",3794,"Polygon",72281.24567,"USFS",1169.114442,351077.684,4129836.01,7.22812,1169.114442,72281.24567,37.30323752,-118.6803667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,14,5,13,NA,NA,NA,NA,NA,NA,NA,NA,72281,1169,"1","OWENS_HORTON_CK",3325,"MOUNT_TOM","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,30,"Yes",3794,"Polygon",72281.24567,"USFS",1169.114442,351077.684,4129836.01,7.22812,1169.114442,72281.24567,37.30323752,-118.6803667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50350,"9/13/1996",1,52,8,1,3,NA,NA,NA,NA,NA,NA,NA,NA,18674,581,"1","OWENS_HORTON_CK",3468,"MOUNT_TOM","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,13.7,"Yes",3842,"Polygon",18674.57051,"USFS",580.857247,351443.886,4129379.371,1.86746,580.857247,18674.57051,37.29918175,-118.6761449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,52,8,1,3,NA,NA,NA,NA,NA,NA,NA,NA,18674,581,"1","OWENS_HORTON_CK",3468,"MOUNT_TOM","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,13.7,"Yes",3842,"Polygon",18674.57051,"USFS",580.857247,351443.886,4129379.371,1.86746,580.857247,18674.57051,37.29918175,-118.6761449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50355,"8/17/1996",5,37,20,16,21,NA,NA,NA,NA,NA,NA,NA,NA,23686,630,"1","OWENS_PINE_CK",3498,"MOUNT_TOM","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,18,"Yes",3524,"Polygon",23686.15095,"USFS",630.214425,344900.4836,4135833.186,2.36862,630.214425,23686.15095,37.35626032,-118.7512922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,37,20,16,21,NA,NA,NA,NA,NA,NA,NA,NA,23686,630,"1","OWENS_PINE_CK",3498,"MOUNT_TOM","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,18,"Yes",3524,"Polygon",23686.15095,"USFS",630.214425,344900.4836,4135833.186,2.36862,630.214425,23686.15095,37.35626032,-118.7512922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50357,"8/9/1995",23,44,14,2,5,NA,NA,1,NA,NA,NA,NA,NA,162783,2077,"1","OWENS_BISHOP_CK_NF",3327,"MT_DARWIN","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,30,"Yes",4412,"Polygon",162781.9749,"USFS",2077.261897,353509.2395,4119479.405,16.2782,2077.261897,162781.9749,37.21030793,-118.6509025,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,1052.994835101,6.96034282880562,23,44,14,2,5,NA,NA,1,NA,NA,NA,NA,NA,162783,2077,"1","OWENS_BISHOP_CK_NF",3327,"MT_DARWIN","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,30,"Yes",4412,"Polygon",162781.9749,"USFS",2077.261897,353509.2395,4119479.405,16.2782,2077.261897,162781.9749,37.21030793,-118.6509025,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,1052.994835101,6.96034282880562
50358,"8/8/1995",2,25,11,7,9,1,NA,1,NA,NA,NA,NA,NA,62999,1012,"1","OWENS_BISHOP_CK_NF",3249,"MT_DARWIN","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,30,"Yes",4403,"Polygon",62998.43028,"USFS",1011.771138,354255.8681,4120235.972,6.29984,1011.771138,62998.43028,37.21724185,-118.6426392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,25,11,7,9,1,NA,1,NA,NA,NA,NA,NA,62999,1012,"1","OWENS_BISHOP_CK_NF",3249,"MT_DARWIN","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,30,"Yes",4403,"Polygon",62998.43028,"USFS",1011.771138,354255.8681,4120235.972,6.29984,1011.771138,62998.43028,37.21724185,-118.6426392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50361,"8/18/1995",3,38,9,12,7,1,NA,NA,NA,NA,NA,NA,NA,44656,1006,"1","OWENS_BISHOP_CK_NF",3274,"MT_DARWIN","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,11,"Yes",4358,"Polygon",44656.18859,"USFS",1006.022977,353157.2435,4121828.652,4.46562,1006.022977,44656.18859,37.23142005,-118.6553305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,38,9,12,7,1,NA,NA,NA,NA,NA,NA,NA,44656,1006,"1","OWENS_BISHOP_CK_NF",3274,"MT_DARWIN","INYO","INYO_NF","JOHN_MUIR","1",NA,NA,NA,NA,NA,NA,11,"Yes",4358,"Polygon",44656.18859,"USFS",1006.022977,353157.2435,4121828.652,4.46562,1006.022977,44656.18859,37.23142005,-118.6553305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
